richards	richard	359	13537	3739
mckay	mackay	357	4938	2724
murry	murray	356	1150	14561
robbins	robins	355	5643	2391
whittaker	whitaker	350	3347	4175
lowe	low	348	8686	2175
wallace	wallis	347	13125	3566
gardener	gardner	344	1622	11270
walters	walter	344	7850	4185
andrews	andrew	342	12678	2962
pool	poole	340	2075	6014
snyder	snider	340	7099	2161
robins	robbins	339	2391	5643
whitaker	whittaker	339	4175	3347
snider	snyder	337	2161	7099
peterson	petersen	337	10786	2685
lawrence	laurence	332	11256	1092
payne	paine	330	12587	2404
welsh	walsh	329	4213	9590
haynes	haines	326	6132	4051
horn	horne	324	4458	3337
connor	conner	323	4381	3330
horne	horn	320	3337	4458
gardner	gardener	319	11270	1622
paine	payne	317	2404	12587
flemming	fleming	315	1220	6859
humphries	humphreys	315	3199	3354
haines	haynes	315	4051	6132
byrd	bird	311	3818	7989
fleming	flemming	309	6859	1220
conner	connor	308	3330	4381
dickenson	dickinson	306	1371	4479
laurence	lawrence	303	1092	11256
simmons	simmonds	303	11137	2446
petersen	peterson	302	2685	10786
low	lowe	294	2175	8686
humphreys	humphries	293	3354	3199
burke	burk	292	8783	1563
lyon	lyons	291	3737	6344
shephard	shepherd	288	1550	7587
lindsay	lindsey	285	3745	3440
mccormack	mccormick	284	2066	4447
parrish	parish	284	2983	2090
thorn	thorne	284	2056	2833
simmonds	simmons	284	2446	11137
shepherd	sheppard	281	7587	4457
lyons	lyon	280	6344	3737
crowe	crow	280	2676	3247
locke	lock	278	2766	2630
shepherd	shephard	278	7587	1550
bird	byrd	277	7989	3818
thorpe	thorp	277	3630	1534
mccormick	mccormack	274	4447	2066
parson	parsons	273	1102	9126
dickinson	dickenson	271	4479	1371
maclean	mclean	270	1444	5231
burk	burke	268	1563	8783
lindsey	lindsay	268	3440	3745
lock	locke	267	2630	2766
sheppard	shepherd	267	4457	7587
parish	parrish	266	2090	2983
thorne	thorn	263	2833	2056
mclean	maclean	259	5231	1444
thorp	thorpe	259	1534	3630
field	fields	259	5193	4649
jeffrey	jeffery	258	2075	2189
cummings	cummins	255	5494	2543
abbot	abbott	254	1018	7009
crow	crowe	253	3247	2676
larsen	larson	253	2913	4689
mcleod	macleod	252	3814	1440
leach	leech	252	4952	1754
meyer	meyers	252	6947	3886
adkins	atkins	251	3603	5390
hutchinson	hutchison	250	6492	2065
daley	daly	249	2531	3333
meyers	meyer	248	3886	6947
leech	leach	247	1754	4952
macleod	mcleod	247	1440	3814
osbourne	osborne	246	1103	6909
atkins	adkins	244	5390	3603
harmon	harman	240	4018	2354
metcalf	metcalfe	240	2720	1978
neal	neale	237	6035	2186
ramsey	ramsay	237	4810	1912
cummins	cummings	235	2543	5494
lloyd	loyd	234	9020	1062
proctor	procter	234	3832	960
mcguire	maguire	233	4365	2235
hewitt	hewett	232	5494	1248
neale	neal	232	2186	6035
barratt	barrett	231	1492	9597
shepard	sheppard	230	2895	4457
humphreys	humphrey	230	3354	4195
kenney	kenny	230	2057	2517
larson	larsen	229	4689	2913
fields	field	228	4649	5193
jeffery	jeffrey	228	2189	2075
loyd	lloyd	228	1062	9020
parsons	parson	228	9126	1102
lacey	lacy	227	2752	1814
kenny	kenney	227	2517	2057
fraser	frazer	225	5406	1402
hewett	hewitt	225	1248	5494
humphrey	humphreys	224	4195	3354
abbott	abbot	223	7009	1018
jacobs	jacob	223	6696	2023
maguire	mcguire	223	2235	4365
lacy	lacey	222	1814	2752
procter	proctor	221	960	3832
daly	daley	220	3333	2531
metcalfe	metcalf	220	1978	2720
webber	weber	220	3678	4629
jacob	jacobs	219	2023	6696
hutchison	hutchinson	217	2065	6492
ayers	ayres	214	2950	2275
hodge	hodges	210	4056	5431
rowe	row	208	7652	866
mccarthy	mccarty	208	6496	2664
ramsay	ramsey	208	1912	4810
harman	harmon	206	2354	4018
ayres	ayers	206	2275	2950
carrol	carroll	205	722	8957
lowery	lowry	205	2414	2267
davey	davy	204	3428	1244
powers	power	204	5017	3128
coates	coats	202	3898	1354
mccarty	mccarthy	201	2664	6496
gardener	gardiner	201	1622	3862
frazer	fraser	200	1402	5406
hoffmann	hoffman	200	1139	6475
frances	francis	199	1006	7365
francis	frances	199	7365	1006
power	powers	198	3128	5017
wilkes	wilks	197	2373	1376
story	storey	197	1895	2752
davy	davey	196	1244	3428
sheppard	shepard	196	4457	2895
storey	story	196	2752	1895
wilks	wilkes	195	1376	2373
gonzales	gonzalez	194	2465	3108
macpherson	mcpherson	194	1169	3301
gonzalez	gonzales	193	3108	2465
swann	swan	192	1673	3277
winter	winters	191	4426	2552
edmonds	edmunds	191	2407	1433
healey	healy	191	2090	2249
row	rowe	189	866	7652
mcpherson	macpherson	189	3301	1169
wilde	wild	189	1723	2506
wild	wilde	188	2506	1723
pritchard	prichard	188	4654	899
swan	swann	187	3277	1673
weber	webber	187	4629	3678
hoffman	hoffmann	187	6475	1139
gardiner	gardener	186	3862	1622
hardin	harden	186	2646	1711
prichard	pritchard	186	899	4654
barnet	barnett	186	689	7834
mcgee	magee	185	4101	1979
bower	bowers	185	2735	4629
mueller	muller	183	3419	2761
parks	park	181	5050	3512
currie	curry	180	2534	4833
woodward	woodard	180	5899	2175
winters	winter	179	2552	4426
coats	coates	179	1354	3898
edmunds	edmonds	178	1433	2407
healy	healey	178	2249	2090
ryder	rider	177	2238	1676
connelly	connolly	176	2298	2891
woodard	woodward	175	2175	5899
magee	mcgee	175	1979	4101
bowers	bower	174	4629	2735
pitman	pittman	173	1553	2444
quinn	quin	173	6270	710
lowry	lowery	172	2267	2414
macintosh	mcintosh	172	789	3626
wooley	woolley	170	995	2140
mcgregor	macgregor	170	2915	1004
mead	meade	170	3477	1621
clements	clement	169	4686	2423
clement	clements	169	2423	4686
mcintosh	macintosh	169	3626	789
osborne	osbourne	169	6909	1103
fry	frye	168	5289	1767
meade	mead	168	1621	3477
muller	mueller	167	2761	3419
tracey	tracy	165	1298	2022
ridgeway	ridgway	165	1087	931
carey	cary	165	4810	1389
frye	fry	164	1767	5289
reese	reece	164	3353	1896
moseley	mosley	164	1919	2132
chamberlain	chamberlin	162	4173	958
macgregor	mcgregor	162	1004	2915
roland	rowland	162	1186	4045
chamberlin	chamberlain	162	958	4173
hannah	hanna	161	2226	2279
waters	watters	160	6521	1114
connolly	connelly	160	2891	2298
harden	hardin	160	1711	2646
burch	birch	160	2477	3404
quin	quinn	160	710	6270
pittman	pitman	160	2444	1553
kline	klein	159	2375	3586
downs	downes	158	2867	1630
cary	carey	158	1389	4810
birch	burch	157	3404	2477
keen	keene	157	2798	1561
cummings	cumming	157	5494	1220
downes	downs	156	1630	2867
coombs	coombes	156	1973	1282
forrest	forest	155	2565	801
mcmillan	macmillan	155	3870	869
rowland	roland	155	4045	1186
curry	currie	155	4833	2534
beech	beach	154	1410	2639
reece	reese	154	1896	3353
brook	brooke	154	2332	1662
keene	keen	153	1561	2798
daugherty	dougherty	153	2004	2461
klein	kline	153	3586	2375
jefferies	jeffries	152	1476	2233
mullen	mullin	152	2755	1108
boone	boon	152	3600	1343
sparkes	sparks	151	936	4217
hendrix	hendricks	151	1678	2476
macmillan	mcmillan	151	869	3870
bolton	boulton	151	4490	1553
patton	patten	150	4062	1410
livingstone	livingston	150	1034	2730
styles	stiles	150	1507	1888
mahoney	mahony	150	3161	616
coombes	coombs	150	1282	1973
hamm	ham	150	1405	1768
holiday	holliday	149	736	2033
howe	how	149	5793	749
forest	forrest	149	801	2565
boulton	bolton	149	1553	4490
tyrell	tyrrell	148	720	1227
tracy	tracey	148	2022	1298
mullin	mullen	148	1108	2755
cowan	cowen	147	3393	979
rowland	rowlands	147	4045	1434
beale	beal	146	1888	2003
rider	ryder	145	1676	2238
cowen	cowan	145	979	3393
hendricks	hendrix	145	2476	1678
shultz	schultz	144	1111	4732
parks	parkes	144	5050	1894
mayes	mays	144	1845	2064
mosley	moseley	144	2132	1919
flynn	flinn	144	5106	855
kirby	kerby	144	5392	596
flinn	flynn	143	855	5106
denny	denney	142	1921	887
penny	penney	141	2060	985
hirst	hurst	141	1825	4611
hurst	hirst	141	4611	1825
shaffer	shafer	140	2789	1589
earl	earle	140	1989	1351
cumming	cummings	139	1220	5494
mcintyre	mcintire	139	4116	1013
prior	pryor	139	2314	1962
sparks	sparkes	138	4217	936
schultz	shultz	138	4732	1111
rowlands	rowland	138	1434	4045
stacy	stacey	138	1198	2276
livingston	livingstone	137	2730	1034
goode	good	137	2146	2737
boon	boone	137	1343	3600
grove	groves	137	2011	3327
everett	everitt	137	3535	986
sellers	sellars	137	2564	849
good	goode	137	2737	2146
ridgway	ridgeway	136	931	1087
randell	randall	136	835	5352
tate	tait	136	4404	1884
haywood	heywood	135	2317	1303
shafer	shaffer	135	1589	2789
mays	mayes	134	2064	1845
hanna	hannah	134	2279	2226
emerson	emmerson	134	2598	890
dailey	daily	133	1738	1076
holley	holly	133	1696	938
ham	hamm	133	1768	1405
stacey	stacy	133	2276	1198
woolley	wooley	132	2140	995
sellars	sellers	132	849	2564
irwin	erwin	132	3724	1549
connors	connor	132	1574	4381
mclaughlin	mcloughlin	132	4857	1034
emmerson	emerson	132	890	2598
pryor	prior	132	1962	2314
erwin	irwin	131	1549	3724
connor	connors	131	4381	1574
brooke	brook	130	1662	2332
foreman	forman	130	2307	1041
sweeny	sweeney	130	551	3883
schulz	schultz	130	1344	4732
earle	earl	130	1351	1989
foote	foot	130	1919	995
houston	huston	130	3525	1372
everitt	everett	129	986	3535
newsome	newsom	129	1377	918
daily	dailey	129	1076	1738
jeffries	jefferies	128	2233	1476
mcghee	mcgee	128	1101	4101
mcintire	mcintyre	128	1013	4116
hutchins	hutchings	128	2531	1772
childs	child	127	2821	1551
shepard	shephard	127	2895	1550
huston	houston	127	1372	3525
wilcox	willcox	127	4897	646
dougherty	daugherty	126	2461	2004
cochrane	cochran	126	1709	3435
groves	grove	125	3327	2011
winn	wynn	125	2206	2070
kerby	kirby	125	596	5392
smyth	smythe	125	2467	1032
penney	penny	125	985	2060
miner	minor	125	1409	1648
minor	miner	125	1648	1409
broome	broom	124	997	1223
broom	broome	124	1223	997
wait	waite	124	822	2665
bentley	bently	124	4611	389
samson	sampson	123	1196	3255
willcox	wilcox	123	646	4897
mcneil	mcneill	123	2445	1459
coffey	coffee	123	2409	880
granger	grainger	123	1665	1548
holly	holley	123	938	1696
stiles	styles	123	1888	1507
squires	squire	123	2067	1388
mcneill	mcneil	123	1459	2445
sampson	samson	123	3255	1196
squire	squires	123	1388	2067
mcalister	mcallister	123	1053	2261
patten	patton	122	1410	4062
raynor	rayner	122	1014	2059
grainger	granger	122	1548	1665
mcallister	mcalister	122	2261	1053
macfarlane	mcfarlane	122	957	1793
sweeney	sweeny	122	3883	551
jaques	jacques	122	804	1607
oaks	oakes	122	704	1944
calloway	callaway	122	961	1121
child	childs	122	1551	2821
beal	beale	121	2003	1888
munday	mundy	121	1497	1287
mackinnon	mckinnon	121	739	1776
wynn	winn	121	2070	2206
coffee	coffey	121	880	2409
mckinnon	mackinnon	120	1776	739
mcfarlane	macfarlane	120	1793	957
rayner	raynor	120	2059	1014
murdock	murdoch	119	1499	1171
smythe	smyth	119	1032	2467
holliday	holiday	119	2033	736
burnette	burnett	119	711	4885
mcgee	mcghee	118	4101	1101
jolley	jolly	118	989	2018
chappel	chappell	117	663	2550
bently	bentley	117	389	4611
forsyth	forsythe	117	1623	953
cochran	cochrane	117	3435	1709
waite	wait	117	2665	822
mcclain	mclain	116	2064	1101
jolly	jolley	116	2018	989
foot	foote	116	995	1919
hyde	hide	116	4185	397
sorenson	sorensen	115	963	1241
bayliss	baylis	115	1410	835
jacques	jaques	115	1607	804
heywood	haywood	115	1303	2317
radcliffe	ratcliffe	114	1297	1840
denney	denny	114	887	1921
baron	barron	114	1455	2816
tyrrell	tyrell	114	1227	720
murdoch	murdock	114	1171	1499
crain	crane	113	1019	4160
schaffer	shaffer	113	1318	2789
sargeant	sargent	113	992	2995
baylis	bayliss	113	835	1410
forman	foreman	113	1041	2307
mclain	mcclain	113	1101	2064
hartmann	hartman	113	807	3071
crane	crain	112	4160	1019
ratcliffe	ratcliff	112	1840	1085
maloney	moloney	112	2559	690
newsom	newsome	112	918	1377
beach	beech	112	2639	1410
oakes	oaks	112	1944	704
levy	levi	111	2712	808
kline	cline	111	2375	2933
ratcliff	ratcliffe	111	1085	1840
levi	levy	110	808	2712
kay	kaye	110	3629	1170
dennison	denison	110	1495	879
lilley	lilly	110	1625	1557
chappell	chappel	110	2550	663
alcock	allcock	110	1393	685
mundy	munday	110	1287	1497
mahony	mahoney	110	616	3161
mcintyre	macintyre	110	4116	475
munro	munroe	110	2529	826
mullins	mullens	109	4246	536
shaffer	schaffer	109	2789	1318
lilly	lilley	109	1557	1625
callahan	callaghan	109	2636	1901
delaney	delany	109	2731	420
bannister	banister	109	1858	527
earley	early	108	689	1409
sargent	sargeant	108	2995	992
kendal	kendall	108	422	3484
ziegler	zeigler	108	1559	816
gibbons	gibbins	108	3936	728
early	earley	108	1409	689
lynn	linn	107	2527	1137
callaghan	callahan	107	1901	2636
weeks	weekes	107	4124	618
forester	forrester	106	714	1688
zeigler	ziegler	106	816	1559
forrester	forester	106	1688	714
munroe	munro	105	826	2529
patient	maybury	105	979	731
kaye	kay	105	1170	3629
duffy	duffey	105	3846	555
duffey	duffy	104	555	3846
wynn	wynne	104	2070	1455
cheeseman	cheesman	104	994	571
holliday	halliday	104	2033	1755
allcock	alcock	104	685	1393
flower	flowers	104	1248	2926
sadler	saddler	104	2889	459
mullens	mullins	103	536	4246
glen	glenn	103	761	2564
banister	bannister	102	527	1858
hartman	hartmann	102	3071	807
raines	rains	102	1409	938
hearne	hearn	101	733	1922
halliday	holliday	101	1755	2033
angel	angell	101	1332	974
ratcliffe	radcliffe	101	1840	1297
shelley	shelly	101	1461	608
tomkins	tompkins	101	976	1937
samuels	samuel	100	1282	2027
sandford	sanford	100	1026	2361
steadman	stedman	100	1008	918
delany	delaney	100	420	2731
joyner	joiner	100	1301	1092
howarth	haworth	100	2146	1158
hearn	hearne	100	1922	733
pruitt	pruett	100	2015	795
callaway	calloway	100	1121	961
mcdaniels	mcdaniel	99	525	4111
falkner	faulkner	99	525	4061
flowers	flower	99	2926	1248
jamison	jameson	99	1623	1757
dugan	duggan	99	1353	1817
blyth	blythe	99	988	1196
hutchings	hutchins	99	1772	2531
macarthur	mcarthur	98	511	1508
ivey	ivy	98	1444	730
sanford	sandford	98	2361	1026
richie	ritchie	98	696	3145
swartz	schwartz	98	1406	3299
jacobsen	jacobson	98	1116	2094
barron	baron	98	2816	1455
moffat	moffatt	98	1226	1006
waggoner	wagoner	98	1312	1039
spaulding	spalding	98	1260	1139
paine	pain	97	2404	1026
blythe	blyth	97	1196	988
beatty	beaty	97	2058	1002
jameson	jamison	97	1757	1623
cheesman	cheeseman	97	571	994
christiansen	christensen	97	1176	2876
isaacs	isaac	97	1433	1547
golding	goulding	96	1863	988
saddler	sadler	96	459	2889
isaac	isaacs	96	1547	1433
jacobson	jacobsen	96	2094	1116
hide	hyde	96	397	4185
abrahams	abraham	96	987	2001
jamieson	jameson	95	1852	1757
mcneil	mcneal	95	2445	880
karlsson	carlsson	95	1757	923
samuel	samuels	95	2027	1282
carlsson	karlsson	95	923	1757
macintyre	mcintyre	95	475	4116
forsythe	forsyth	95	953	1623
hawkes	hawks	95	1664	825
shelly	shelley	95	608	1461
sloane	sloan	95	628	3041
ritchie	richie	95	3145	696
cavanagh	kavanagh	94	1056	1149
lowry	lowrey	94	2267	700
sloan	sloane	94	3041	628
keys	keyes	94	1627	1192
pettit	pettitt	94	2151	601
tompkins	tomkins	94	1937	976
merchant	marchant	94	1219	1695
stedman	steadman	94	918	1008
schroder	schroeder	94	569	2709
copland	copeland	93	462	3609
payton	peyton	93	1188	873
shephard	shepard	93	1550	2895
dotson	dodson	93	1338	2624
linn	lynn	93	1137	2527
cornwall	cornwell	92	778	1436
nielson	nielsen	92	962	2254
kaufman	kauffman	92	1597	920
pedersen	petersen	92	1527	2685
finley	findley	92	2451	868
stowe	stow	92	972	625
kendall	kendal	92	3484	422
denison	dennison	92	879	1495
moloney	maloney	92	690	2559
truman	trueman	91	1009	663
wynne	wynn	91	1455	2070
gilmore	gilmour	91	3170	904
seymore	seymour	91	413	3222
pederson	pedersen	91	935	1527
corbett	corbet	91	3039	519
joiner	joyner	91	1092	1301
herman	hermann	91	2197	787
donahue	donohue	90	1753	1088
schofield	scofield	90	2899	733
haworth	howarth	90	1158	2146
hayden	haydon	90	2926	664
rawlings	rawlins	90	1952	961
mosely	mosley	89	662	2132
macnamara	mcnamara	89	395	2414
kavanagh	cavanagh	89	1149	1056
mcdougal	mcdougall	89	753	1539
flanagan	flanigan	89	2544	587
nesbit	nesbitt	89	721	1207
stilwell	stillwell	89	556	960
hendricks	hendrick	89	2476	826
wagoner	waggoner	89	1039	1312
talley	tally	88	1484	353
talbot	talbott	88	3493	631
spalding	spaulding	88	1139	1260
glenn	glen	87	2564	761
rawlins	rawlings	87	961	1952
mcdougall	macdougall	87	1539	556
stillwell	stilwell	87	960	556
mcnamara	macnamara	87	2414	395
keyes	keys	87	1192	1627
jameson	jamieson	87	1757	1852
ivy	ivey	87	730	1444
beaty	beatty	87	1002	2058
marchant	merchant	86	1695	1219
bridgeman	bridgman	86	718	451
hendrick	hendricks	86	826	2476
daws	dawes	86	457	1679
pruett	pruitt	86	795	2015
oates	oats	86	1643	391
mosely	moseley	86	662	1919
marriot	marriott	86	326	1841
rooke	rook	86	772	853
donohue	donahue	86	1088	1753
schroeder	schroder	85	2709	569
mcarthur	macarthur	85	1508	511
trueman	truman	85	663	1009
monroe	munroe	85	2814	826
eagan	egan	85	595	2437
neil	neill	85	1685	1290
sykes	sikes	85	3418	684
sorensen	sorenson	85	1241	963
dawes	daws	85	1679	457
hawthorn	hawthorne	85	528	1062
lowrey	lowery	85	700	2414
tilly	tilley	84	461	2111
stow	stowe	84	625	972
schafer	schaefer	84	1297	1726
dodson	dotson	84	2624	1338
tilley	tilly	84	2111	461
seymour	seymore	84	3222	413
abraham	abrahams	84	2001	987
manley	manly	84	2175	367
egan	eagan	84	2437	595
christie	christy	83	2578	969
scofield	schofield	83	733	2899
parrot	parrott	83	436	1719
macrae	mcrae	83	617	1634
picket	pickett	83	255	2380
flannagan	flanagan	83	379	2544
lowery	lowrey	83	2414	700
cornwell	cornwall	82	1436	778
peyton	payton	82	873	1188
rains	raines	82	938	1409
ervin	irvin	82	1084	1463
christy	christie	82	969	2578
redmond	redman	82	1656	1961
hawks	hawkes	82	825	1664
hawthorne	hawthorn	82	1062	528
roy	roi	82	3636	205
haydon	hayden	82	664	2926
oats	oates	82	391	1643
corbet	corbett	81	519	3039
findley	finley	81	868	2451
goulding	golding	81	988	1863
sommerville	somerville	81	458	1016
houghton	haughton	81	3099	581
lowrey	lowry	81	700	2267
munday	monday	80	1497	486
meek	meeks	80	1861	1653
philpott	philpot	80	991	832
mcgowen	mcgowan	80	428	2646
lehmann	lehman	80	719	1621
hazel	hazell	80	780	770
hanley	handley	80	1741	1765
tally	talley	80	353	1484
bachelor	batchelor	80	374	1750
irvine	irvin	80	2090	1463
angell	angel	79	974	1332
hermann	herman	79	787	2197
childers	childress	79	1590	1375
chaney	cheney	79	1756	1589
rook	rooke	79	853	772
sterling	stirling	79	1474	928
lehman	lehmann	79	1621	719
farrer	farrar	79	628	1802
neill	neil	79	1290	1685
oneil	oneill	79	1015	1131
devine	divine	79	2040	367
pain	paine	78	1026	2404
malloy	molloy	78	1078	1219
neville	nevill	78	2274	442
duggan	dugan	78	1817	1353
scanlon	scanlan	78	1084	659
scanlan	scanlon	78	659	1084
hennessey	hennessy	78	871	1011
weir	wier	78	2881	396
holcomb	holcombe	77	1717	730
mosley	mosely	77	2132	662
jewel	jewell	77	328	2167
philpot	philpott	77	832	991
bridgman	bridgeman	77	451	718
moffatt	moffat	77	1006	1226
blackman	blackmon	77	2029	668
divine	devine	77	367	2040
nielsen	nielson	77	2254	962
allsop	allsopp	77	857	467
derbyshire	darbyshire	77	707	381
macdougall	mcdougall	76	556	1539
irvin	irvine	76	1463	2090
munroe	monroe	76	826	2814
whitely	whiteley	76	426	1121
kauffman	kaufman	76	920	1597
jeffries	jeffreys	76	2233	739
darbyshire	derbyshire	76	381	707
paquette	paquet	76	725	542
molloy	malloy	76	1219	1078
mclennan	maclennan	75	812	297
mcclellan	mcclelland	75	1530	1471
moseley	mosely	75	1919	662
redman	redmond	75	1961	1656
flanigan	flanagan	75	587	2544
becket	beckett	75	309	2180
carleton	carlton	75	571	1612
duvall	duval	75	1334	913
thompkins	tompkins	75	380	1937
flanagan	flannagan	75	2544	379
pettitt	pettit	75	601	2151
croft	crofts	75	2502	625
farrar	farrer	74	1802	628
reagan	regan	74	1084	2001
abel	able	74	1755	443
silvester	sylvester	74	684	1372
mcrae	macrae	74	1634	617
nesbitt	nesbit	74	1207	721
krueger	kruger	74	1530	974
peake	peak	74	1110	870
irvin	ervin	74	1463	1084
whelan	whalen	74	1747	1469
ransome	ransom	74	376	1539
schafer	schaffer	73	1297	1318
sayers	sayer	73	1396	1275
cresswell	creswell	73	1047	411
crocket	crockett	73	269	1999
lemon	lemmon	73	1705	724
michaels	michael	73	820	2521
lemmon	lemon	73	724	1705
bauman	baumann	73	995	892
yarborough	yarbrough	73	567	1106
heron	herron	73	1149	1662
larkin	larkins	73	2469	599
pelletier	peltier	72	1269	428
cheney	chaney	72	1589	1756
fiske	fisk	72	585	1338
derby	darby	72	696	2274
paquet	paquette	72	542	725
swain	swaine	72	2770	459
monday	munday	72	486	1497
hennessy	hennessey	72	1011	871
neilson	nielson	72	1336	962
regan	reagan	71	2001	1084
schaeffer	schaefer	71	1105	1726
brannon	brannan	71	1109	822
snowdon	snowden	71	604	1476
carlile	carlisle	71	498	1633
priestly	priestley	71	316	1115
basset	bassett	71	404	2807
hutchens	hutchins	71	516	2531
sylvester	silvester	71	1372	684
mcconnel	mcconnell	71	272	3051
hagen	hagan	71	1333	1591
fisk	fiske	71	1338	585
schaefer	schafer	70	1726	1297
wooton	wootton	70	469	950
putnam	putman	70	1654	699
carlisle	carlile	70	1633	498
childress	childers	70	1375	1590
hollingsworth	hollingworth	70	2146	557
kruger	krueger	70	974	1530
nielson	neilson	70	962	1336
carlton	carleton	70	1612	571
presley	pressley	70	1680	584
starr	star	70	2491	314
shea	shay	70	2539	682
taber	tabor	70	668	1220
obrian	obrien	69	295	2872
gleason	gleeson	69	1656	940
hagan	hagen	69	1591	1333
mcgowan	mcgowen	69	2646	428
star	starr	69	314	2491
ranson	ransom	69	577	1539
leclerc	leclair	69	681	541
darby	derby	69	2274	696
kitchen	kitchin	69	2068	330
neely	neeley	68	1485	600
tolbert	talbert	68	843	656
nevill	neville	68	442	2274
seeley	seely	68	1154	541
milward	millward	68	385	847
pickett	picket	68	2380	255
pullen	pullin	68	1839	472
monaghan	monahan	68	1203	964
snowden	snowdon	68	1476	604
meagher	maher	68	654	2348
able	abel	68	443	1755
medcalf	metcalf	68	451	2720
schaeffer	schaffer	68	1105	1318
batchelor	bachelor	67	1750	374
abel	abell	67	1755	766
schaefer	schaeffer	67	1726	1105
pressley	presley	67	584	1680
sergeant	sargeant	67	646	992
ransom	ransome	67	1539	376
lawlor	lawler	67	658	1344
hargraves	hargreaves	67	524	1948
shafer	schafer	66	1589	1297
brannan	brannon	66	822	1109
kaufman	kaufmann	66	1597	497
grimm	grim	66	1173	510
hutchins	hutchens	66	2531	516
ratliff	ratcliff	66	1400	1085
stirling	sterling	66	928	1474
tabor	taber	65	1220	668
peak	peake	65	870	1110
cory	corey	65	780	1086
legge	legg	65	629	1745
soloman	solomon	65	405	2466
dickens	dickins	65	1792	312
edmondson	edmonson	65	1357	389
putman	putnam	65	699	1654
hacket	hackett	65	235	2245
brisco	briscoe	65	296	1248
mcclelland	mcclellan	65	1471	1530
allsop	alsop	65	857	634
heard	herd	65	1916	776
hannon	hannan	65	999	729
bourne	bourn	65	2188	348
solomon	soloman	65	2466	405
legg	legge	65	1745	629
hammons	hammonds	64	641	836
westcott	wescott	64	1084	510
clemons	clemmons	64	1017	591
newbury	newberry	64	655	1262
ouellet	ouellette	64	487	629
shackleford	shackelford	64	438	620
hinchcliffe	hinchliffe	64	583	497
cock	cocks	64	1080	736
hinchliffe	hinchcliffe	64	497	583
clemmons	clemons	64	591	1017
engle	engel	64	1107	1151
pollack	pollock	64	570	2215
gillman	gilman	64	493	1164
schaffer	schafer	64	1318	1297
thomasson	thomason	64	467	1411
gillette	gillett	64	767	1393
mcdougall	mcdougal	63	1539	753
manly	manley	63	367	2175
petit	pettit	63	724	2151
brunner	bruner	63	904	964
bourn	bourne	63	348	2188
monahan	monaghan	63	964	1203
